line,type,full_match,label,id,title,URL,code
3139,MAINLVL,§ 4.4.2. Milieuprestatie,§,4.4.2,Milieuprestatie,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2,C4_S4_4_P4_4_2
3140,MAINLVL,Artikel 4.158. (aansturingsartikel),Artikel,4.158,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.158,C4_S4_4_P4_4_2_A4_158
3141,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.158_Lid1,C4_S4_4_P4_4_2_A4_158_SUB1
3142,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.158_Lid2,C4_S4_4_P4_4_2_A4_158_SUB2
3143,CAPTION,Tabel 4.158,Tabel,4.158,,,
3154,MAINLVL,Artikel 4.159. (milieuprestatie),Artikel,4.159,(milieuprestatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.159,C4_S4_4_P4_4_2_A4_159
3155,SUBLVLI,1.	,Lid,1.,(milieuprestatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.159_Lid1,C4_S4_4_P4_4_2_A4_159_SUB1
3156,SUBLVLI,2.	,Lid,2.,(milieuprestatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.159_Lid2,C4_S4_4_P4_4_2_A4_159_SUB2
3157,SUBLVLI,3.	,Lid,3.,(milieuprestatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.159_Lid3,C4_S4_4_P4_4_2_A4_159_SUB3
3158,SUBLVLI,4.	,Lid,4.,(milieuprestatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.159_Lid4,C4_S4_4_P4_4_2_A4_159_SUB4
3159,MAINLVL,Artikel 4.160,Artikel,4.160,,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.2_Artikel4.160,C4_S4_4_P4_4_2_A4_160
3161,MAINLVL,§ 4.4.3. Laadinfrastructuur voor elektrische voertuigen,§,4.4.3,Laadinfrastructuur voor elektrische voertuigen,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.3,C4_S4_4_P4_4_3
3162,MAINLVL,Artikel 4.160a. (aansturingsartikel),Artikel,4.160a,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.3_Artikel4.160a,C4_S4_4_P4_4_3_A4_160a
3163,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.3_Artikel4.160a_Lid1,C4_S4_4_P4_4_3_A4_160a_SUB1
3164,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.3_Artikel4.160a_Lid2,C4_S4_4_P4_4_3_A4_160a_SUB2
3165,MAINLVL,Artikel 4.160b. (oplaadpunten en leidingdoorvoeren),Artikel,4.160b,(oplaadpunten en leidingdoorvoeren),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.3_Artikel4.160b,C4_S4_4_P4_4_3_A4_160b
3166,SUBLVLI,1.	,Lid,1.,(oplaadpunten en leidingdoorvoeren),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.3_Artikel4.160b_Lid1,C4_S4_4_P4_4_3_A4_160b_SUB1
3167,SUBLVLI,2.	,Lid,2.,(oplaadpunten en leidingdoorvoeren),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.3_Artikel4.160b_Lid2,C4_S4_4_P4_4_3_A4_160b_SUB2
3168,MAINLVL,§ 4.4.4. Systeem voor gebouwautomatisering en -controle,§,4.4.4,Systeem voor gebouwautomatisering en -controle,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.4,C4_S4_4_P4_4_4
3169,MAINLVL,Artikel 4.160c. (aansturingsartikel),Artikel,4.160c,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.4_Artikel4.160c,C4_S4_4_P4_4_4_A4_160c
3170,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.4_Artikel4.160c_Lid1,C4_S4_4_P4_4_4_A4_160c_SUB1
3171,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.4_Artikel4.160c_Lid2,C4_S4_4_P4_4_4_A4_160c_SUB2
3172,MAINLVL,Artikel 4.160d. (systeem voor gebouwautomatisering en -controle),Artikel,4.160d,(systeem voor gebouwautomatisering en -controle),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.4_Artikel4.160d,C4_S4_4_P4_4_4_A4_160d
3177,MAINLVL,Artikel 4.160e. (overgangsrecht),Artikel,4.160e,(overgangsrecht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.4_Paragraaf4.4.4_Artikel4.160e,C4_S4_4_P4_4_4_A4_160e
3179,MAINLVL,Afdeling 4.5. Bruikbaarheid,Afdeling,4.5,Bruikbaarheid,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5,C4_S4_5
3180,MAINLVL,§ 4.5.1. Algemeen,§,4.5.1,Algemeen,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.1,C4_S4_5_P4_5_1
3181,MAINLVL,Artikel 4.161. (afbakening maatwerkregels bruikbaarheid),Artikel,4.161,(afbakening maatwerkregels bruikbaarheid),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.1_Artikel4.161,C4_S4_5_P4_5_1_A4_161
3183,MAINLVL,§ 4.5.2. Verblijfsgebied en verblijfsruimte,§,4.5.2,Verblijfsgebied en verblijfsruimte,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2,C4_S4_5_P4_5_2
3184,MAINLVL,Artikel 4.162. (aansturingsartikel),Artikel,4.162,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.162,C4_S4_5_P4_5_2_A4_162
3185,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.162_Lid1,C4_S4_5_P4_5_2_A4_162_SUB1
3186,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.162_Lid2,C4_S4_5_P4_5_2_A4_162_SUB2
3187,CAPTION,Tabel 4.162,Tabel,4.162,,,
3199,MAINLVL,Artikel 4.163. (aanwezigheid),Artikel,4.163,(aanwezigheid),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.163,C4_S4_5_P4_5_2_A4_163
3200,SUBLVLI,1.	,Lid,1.,(aanwezigheid),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.163_Lid1,C4_S4_5_P4_5_2_A4_163_SUB1
3201,SUBLVLI,2.	,Lid,2.,(aanwezigheid),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.163_Lid2,C4_S4_5_P4_5_2_A4_163_SUB2
3202,MAINLVL,Artikel 4.164. (afmetingen verblijfsgebied en verblijfsruimte),Artikel,4.164,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.164,C4_S4_5_P4_5_2_A4_164
3203,SUBLVLI,1.	,Lid,1.,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.164_Lid1,C4_S4_5_P4_5_2_A4_164_SUB1
3204,SUBLVLI,2.	,Lid,2.,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.164_Lid2,C4_S4_5_P4_5_2_A4_164_SUB2
3205,SUBLVLI,3.	,Lid,3.,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.164_Lid3,C4_S4_5_P4_5_2_A4_164_SUB3
3206,SUBLVLI,4.	,Lid,4.,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.2_Artikel4.164_Lid4,C4_S4_5_P4_5_2_A4_164_SUB4
3207,MAINLVL,§ 4.5.3. Toiletruimte,§,4.5.3,Toiletruimte,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3,C4_S4_5_P4_5_3
3208,MAINLVL,Artikel 4.165. (aansturingsartikel),Artikel,4.165,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.165,C4_S4_5_P4_5_3_A4_165
3209,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.165_Lid1,C4_S4_5_P4_5_3_A4_165_SUB1
3210,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.165_Lid2,C4_S4_5_P4_5_3_A4_165_SUB2
3211,CAPTION,Tabel 4.165,Tabel,4.165,,,
3219,MAINLVL,Artikel 4.166. (aanwezigheid toiletruimte),Artikel,4.166,(aanwezigheid toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.166,C4_S4_5_P4_5_3_A4_166
3220,SUBLVLI,1.	,Lid,1.,(aanwezigheid toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.166_Lid1,C4_S4_5_P4_5_3_A4_166_SUB1
3221,SUBLVLI,2.	,Lid,2.,(aanwezigheid toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.166_Lid2,C4_S4_5_P4_5_3_A4_166_SUB2
3222,SUBLVLI,3.	,Lid,3.,(aanwezigheid toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.166_Lid3,C4_S4_5_P4_5_3_A4_166_SUB3
3223,MAINLVL,Artikel 4.167. (afmetingen toiletruimte),Artikel,4.167,(afmetingen toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.167,C4_S4_5_P4_5_3_A4_167
3224,SUBLVLI,1.	,Lid,1.,(afmetingen toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.167_Lid1,C4_S4_5_P4_5_3_A4_167_SUB1
3225,SUBLVLI,2.	,Lid,2.,(afmetingen toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.3_Artikel4.167_Lid2,C4_S4_5_P4_5_3_A4_167_SUB2
3226,MAINLVL,§ 4.5.4. Badruimte,§,4.5.4,Badruimte,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4,C4_S4_5_P4_5_4
3227,MAINLVL,Artikel 4.168. (aansturingsartikel),Artikel,4.168,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.168,C4_S4_5_P4_5_4_A4_168
3228,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.168_Lid1,C4_S4_5_P4_5_4_A4_168_SUB1
3229,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.168_Lid2,C4_S4_5_P4_5_4_A4_168_SUB2
3230,CAPTION,Tabel 4.168,Tabel,4.168,,,
3238,MAINLVL,Artikel 4.169. (aanwezigheid badruimte),Artikel,4.169,(aanwezigheid badruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.169,C4_S4_5_P4_5_4_A4_169
3240,MAINLVL,Artikel 4.170. (afmetingen badruimte),Artikel,4.170,(afmetingen badruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.170,C4_S4_5_P4_5_4_A4_170
3241,SUBLVLI,1.	,Lid,1.,(afmetingen badruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.170_Lid1,C4_S4_5_P4_5_4_A4_170_SUB1
3242,SUBLVLI,2.	,Lid,2.,(afmetingen badruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.170_Lid2,C4_S4_5_P4_5_4_A4_170_SUB2
3243,SUBLVLI,3.	,Lid,3.,(afmetingen badruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.4_Artikel4.170_Lid3,C4_S4_5_P4_5_4_A4_170_SUB3
3244,MAINLVL,§ 4.5.5. Buitenberging,§,4.5.5,Buitenberging,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5,C4_S4_5_P4_5_5
3245,MAINLVL,Artikel 4.171. (aansturingsartikel),Artikel,4.171,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.171,C4_S4_5_P4_5_5_A4_171
3246,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.171_Lid1,C4_S4_5_P4_5_5_A4_171_SUB1
3247,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.171_Lid2,C4_S4_5_P4_5_5_A4_171_SUB2
3248,CAPTION,Tabel 4.171,Tabel,4.171,,,
3257,MAINLVL,"Artikel 4.172. (aanwezigheid, bereikbaarheid en afmetingen)",Artikel,4.172,"(aanwezigheid, bereikbaarheid en afmetingen)",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.172,C4_S4_5_P4_5_5_A4_172
3258,SUBLVLI,1.	,Lid,1.,"(aanwezigheid, bereikbaarheid en afmetingen)",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.172_Lid1,C4_S4_5_P4_5_5_A4_172_SUB1
3259,SUBLVLI,2.	,Lid,2.,"(aanwezigheid, bereikbaarheid en afmetingen)",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.172_Lid2,C4_S4_5_P4_5_5_A4_172_SUB2
3260,SUBLVLI,3.	,Lid,3.,"(aanwezigheid, bereikbaarheid en afmetingen)",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.172_Lid3,C4_S4_5_P4_5_5_A4_172_SUB3
3261,MAINLVL,Artikel 4.173. (regenwerend),Artikel,4.173,(regenwerend),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.5_Artikel4.173,C4_S4_5_P4_5_5_A4_173
3263,MAINLVL,§ 4.5.6. Buitenruimte,§,4.5.6,Buitenruimte,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.6,C4_S4_5_P4_5_6
3264,MAINLVL,Artikel 4.174. (aansturingsartikel),Artikel,4.174,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.6_Artikel4.174,C4_S4_5_P4_5_6_A4_174
3265,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.6_Artikel4.174_Lid1,C4_S4_5_P4_5_6_A4_174_SUB1
3266,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.6_Artikel4.174_Lid2,C4_S4_5_P4_5_6_A4_174_SUB2
3267,CAPTION,Tabel 4.174,Tabel,4.174,,,
3275,MAINLVL,"Artikel 4.175. (aanwezigheid, afmetingen en bereikbaarheid)",Artikel,4.175,"(aanwezigheid, afmetingen en bereikbaarheid)",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.6_Artikel4.175,C4_S4_5_P4_5_6_A4_175
3276,SUBLVLI,1.	,Lid,1.,"(aanwezigheid, afmetingen en bereikbaarheid)",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.6_Artikel4.175_Lid1,C4_S4_5_P4_5_6_A4_175_SUB1
3277,SUBLVLI,2.	,Lid,2.,"(aanwezigheid, afmetingen en bereikbaarheid)",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.6_Artikel4.175_Lid2,C4_S4_5_P4_5_6_A4_175_SUB2
3278,MAINLVL,§ 4.5.7. Opstelplaatsen,§,4.5.7,Opstelplaatsen,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7,C4_S4_5_P4_5_7
3279,MAINLVL,Artikel 4.176. (aansturingsartikel),Artikel,4.176,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.176,C4_S4_5_P4_5_7_A4_176
3280,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.176_Lid1,C4_S4_5_P4_5_7_A4_176_SUB1
3281,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.176_Lid2,C4_S4_5_P4_5_7_A4_176_SUB2
3282,CAPTION,Tabel 4.176,Tabel,4.176,,,
3290,MAINLVL,Artikel 4.177. (aanwezigheid opstelplaats),Artikel,4.177,(aanwezigheid opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.177,C4_S4_5_P4_5_7_A4_177
3291,SUBLVLI,1.	,Lid,1.,(aanwezigheid opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.177_Lid1,C4_S4_5_P4_5_7_A4_177_SUB1
3292,SUBLVLI,2.	,Lid,2.,(aanwezigheid opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.177_Lid2,C4_S4_5_P4_5_7_A4_177_SUB2
3293,SUBLVLI,3.	,Lid,3.,(aanwezigheid opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.177_Lid3,C4_S4_5_P4_5_7_A4_177_SUB3
3294,MAINLVL,Artikel 4.178. (afmetingen opstelplaats),Artikel,4.178,(afmetingen opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.178,C4_S4_5_P4_5_7_A4_178
3295,SUBLVLI,1.	,Lid,1.,(afmetingen opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.178_Lid1,C4_S4_5_P4_5_7_A4_178_SUB1
3296,SUBLVLI,2.	,Lid,2.,(afmetingen opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.5_Paragraaf4.5.7_Artikel4.178_Lid2,C4_S4_5_P4_5_7_A4_178_SUB2
3297,MAINLVL,Afdeling 4.6. Toegankelijkheid,Afdeling,4.6,Toegankelijkheid,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6,C4_S4_6
3298,MAINLVL,"§ 4.6.1. Bereikbaarheid, algemeen",§,4.6.1,"Bereikbaarheid, algemeen",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1,C4_S4_6_P4_6_1
3299,MAINLVL,Artikel 4.179. (aansturingsartikel),Artikel,4.179,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.179,C4_S4_6_P4_6_1_A4_179
3300,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.179_Lid1,C4_S4_6_P4_6_1_A4_179_SUB1
3301,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.179_Lid2,C4_S4_6_P4_6_1_A4_179_SUB2
3302,CAPTION,Tabel 4.179,Tabel,4.179,,,
3332,MAINLVL,Artikel 4.180. (vrije doorgang: doorgang),Artikel,4.180,(vrije doorgang: doorgang),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.180,C4_S4_6_P4_6_1_A4_180
3333,SUBLVLI,1.	,Lid,1.,(vrije doorgang: doorgang),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.180_Lid1,C4_S4_6_P4_6_1_A4_180_SUB1
3342,SUBLVLI,2.	,Lid,2.,(vrije doorgang: doorgang),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.180_Lid2,C4_S4_6_P4_6_1_A4_180_SUB2
3343,MAINLVL,Artikel 4.181. (vrije doorgang: verkeersroute),Artikel,4.181,(vrije doorgang: verkeersroute),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.181,C4_S4_6_P4_6_1_A4_181
3344,SUBLVLI,1.	,Lid,1.,(vrije doorgang: verkeersroute),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.181_Lid1,C4_S4_6_P4_6_1_A4_181_SUB1
3345,SUBLVLI,2.	,Lid,2.,(vrije doorgang: verkeersroute),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.181_Lid2,C4_S4_6_P4_6_1_A4_181_SUB2
3346,SUBLVLI,3.	,Lid,3.,(vrije doorgang: verkeersroute),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.181_Lid3,C4_S4_6_P4_6_1_A4_181_SUB3
3347,SUBLVLI,4.	,Lid,4.,(vrije doorgang: verkeersroute),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.181_Lid4,C4_S4_6_P4_6_1_A4_181_SUB4
3348,SUBLVLI,5.	,Lid,5.,(vrije doorgang: verkeersroute),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.181_Lid5,C4_S4_6_P4_6_1_A4_181_SUB5
3349,MAINLVL,Artikel 4.182. (overbrugging van hoogteverschillen),Artikel,4.182,(overbrugging van hoogteverschillen),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.182,C4_S4_6_P4_6_1_A4_182
3350,SUBLVLI,1.	,Lid,1.,(overbrugging van hoogteverschillen),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.182_Lid1,C4_S4_6_P4_6_1_A4_182_SUB1
3351,SUBLVLI,2.	,Lid,2.,(overbrugging van hoogteverschillen),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk4_Afdeling4.6_Paragraaf4.6.1_Artikel4.182_Lid2,C4_S4_6_P4_6_1_A4_182_SUB2
